place,name,date,movie_age,title,room,seat_total,theater_type,time
서울,강동,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 249석,2D(자막),10:20
서울,강동,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 249석,2D(자막),17:15
서울,강동,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 249석,2D(자막),10:40
서울,강동,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 249석,2D(자막),13:15
서울,강동,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 249석,2D(자막),15:50
서울,강동,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 249석,2D(자막),18:25
서울,강동,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 249석,2D(자막),21:00
서울,강동,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,8관,총 55석,2D(자막),19:00
서울,강동,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,9관,총 64석,2D(자막),16:30
서울,강동,2022.05.04,all,배드 가이즈,2관,총 249석,2D(자막),17:25
서울,강동,2022.05.04,all,배드 가이즈,2관,총 249석,2D(자막),09:50
서울,강동,2022.05.04,all,배드 가이즈,3관,총 249석,2D(자막),20:00
서울,강동,2022.05.04,all,배드 가이즈,3관,총 249석,2D(자막),12:55
서울,강동,2022.05.04,all,배드 가이즈,3관,총 249석,2D(자막),15:05
서울,강동,2022.05.04,all,배드 가이즈,8관,총 55석,2D(자막),12:15
서울,강동,2022.05.04,15,니 부모 얼굴이 보고 싶다,6관,총 54석,2D,10:10
서울,강동,2022.05.04,15,니 부모 얼굴이 보고 싶다,6관,총 54석,2D,15:10
서울,강동,2022.05.04,15,니 부모 얼굴이 보고 싶다,6관,총 54석,2D,20:10
서울,강동,2022.05.04,12,신비한 동물들과 덤블도어의 비밀,5관,총 74석,2D(자막),10:00
서울,강동,2022.05.04,12,신비한 동물들과 덤블도어의 비밀,5관,총 74석,2D(자막),15:00
서울,강동,2022.05.04,12,신비한 동물들과 덤블도어의 비밀,5관,총 74석,2D(자막),20:00
서울,강동,2022.05.04,15,서울괴담,6관,총 54석,2D,12:35
서울,강동,2022.05.04,15,서울괴담,6관,총 54석,2D,17:35
서울,강동,2022.05.04,all,수퍼 소닉2,9관,총 64석,2D(자막),19:10
서울,강동,2022.05.04,all,수퍼 소닉2,9관,총 64석,2D(자막),10:10
서울,강동,2022.05.04,15,중경삼림 리마스터링,5관,총 74석,2D(자막),12:50
서울,강동,2022.05.04,15,중경삼림 리마스터링,5관,총 74석,2D(자막),17:50
서울,강동,2022.05.04,15,우연과 상상,10관,총 35석,2D(자막),10:20
서울,강동,2022.05.04,15,우연과 상상,10관,총 35석,2D(자막),15:45
서울,강동,2022.05.04,all,토르: 마법 검의 전설,8관,총 55석,2D(더빙),10:30
서울,강동,2022.05.04,all,토르: 마법 검의 전설,9관,총 64석,2D(더빙),14:40
서울,강동,2022.05.04,15,앵커,7관,총 74석,2D,13:10
서울,강동,2022.05.04,15,앵커,7관,총 74석,2D,17:55
서울,강동,2022.05.04,15,극장판 귀멸의 칼날: 무한열차편,8관,총 55석,2D(더빙),14:25
서울,강동,2022.05.04,15,극장판 귀멸의 칼날: 무한열차편,10관,총 35석,2D(더빙),18:15
서울,강동,2022.05.04,12,스프링 블라썸,9관,총 64석,2D(자막),12:45
서울,강동,2022.05.04,12,공기살인,7관,총 74석,2D,10:50
서울,강동,2022.05.04,12,공기살인,7관,총 74석,2D,15:35
서울,강동,2022.05.04,12,공기살인,7관,총 74석,2D,20:20
서울,강동,2022.05.04,15,더 컨트랙터,8관,총 55석,2D(자막),16:50
서울,강동,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 249석,2D(자막),10:00
서울,강동,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 249석,2D(자막),12:35
서울,강동,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 249석,2D(자막),15:10
서울,강동,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 249석,2D(자막),17:45
서울,강동,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 249석,2D(자막),20:20
서울,강동,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 249석,2D(자막),12:00
서울,강동,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 249석,2D(자막),14:40
서울,강동,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 249석,2D(자막),19:40
서울,강동,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 249석,2D(자막),10:20
서울,강동,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 249석,2D(자막),17:15
서울,강동,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 249석,2D(자막),10:40
서울,강동,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 249석,2D(자막),13:15
서울,강동,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 249석,2D(자막),15:50
서울,강동,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 249석,2D(자막),18:25
서울,강동,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 249석,2D(자막),21:00
서울,강동,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,8관,총 55석,2D(자막),19:00
서울,강동,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,9관,총 64석,2D(자막),16:30
서울,강동,2022.05.05,all,배드 가이즈,2관,총 249석,2D(자막),17:25
서울,강동,2022.05.05,all,배드 가이즈,2관,총 249석,2D(자막),09:50
서울,강동,2022.05.05,all,배드 가이즈,3관,총 249석,2D(자막),20:00
서울,강동,2022.05.05,all,배드 가이즈,3관,총 249석,2D(자막),12:55
서울,강동,2022.05.05,all,배드 가이즈,3관,총 249석,2D(자막),15:05
서울,강동,2022.05.05,all,배드 가이즈,8관,총 55석,2D(자막),12:40
서울,강동,2022.05.05,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,8관,총 55석,2D(더빙),11:05
서울,강동,2022.05.05,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,9관,총 64석,2D(더빙),13:15
서울,강동,2022.05.05,15,니 부모 얼굴이 보고 싶다,6관,총 54석,2D,10:10
서울,강동,2022.05.05,15,니 부모 얼굴이 보고 싶다,6관,총 54석,2D,15:10
서울,강동,2022.05.05,15,니 부모 얼굴이 보고 싶다,6관,총 54석,2D,20:10
서울,강동,2022.05.05,12,신비한 동물들과 덤블도어의 비밀,5관,총 74석,2D(자막),10:00
서울,강동,2022.05.05,12,신비한 동물들과 덤블도어의 비밀,5관,총 74석,2D(자막),15:00
서울,강동,2022.05.05,12,신비한 동물들과 덤블도어의 비밀,5관,총 74석,2D(자막),20:00
서울,강동,2022.05.05,15,서울괴담,6관,총 54석,2D,12:35
서울,강동,2022.05.05,15,서울괴담,6관,총 54석,2D,17:35
서울,강동,2022.05.05,all,수퍼 소닉2,9관,총 64석,2D(자막),19:10
서울,강동,2022.05.05,all,수퍼 소닉2,9관,총 64석,2D(자막),10:45
서울,강동,2022.05.05,15,중경삼림 리마스터링,5관,총 74석,2D(자막),12:50
서울,강동,2022.05.05,15,중경삼림 리마스터링,5관,총 74석,2D(자막),17:50
서울,강동,2022.05.05,15,우연과 상상,10관,총 35석,2D(자막),10:20
서울,강동,2022.05.05,15,우연과 상상,10관,총 35석,2D(자막),15:45
서울,강동,2022.05.05,all,토르: 마법 검의 전설,9관,총 64석,2D(더빙),14:45
서울,강동,2022.05.05,15,앵커,7관,총 74석,2D,13:10
서울,강동,2022.05.05,15,앵커,7관,총 74석,2D,17:55
서울,강동,2022.05.05,15,극장판 귀멸의 칼날: 무한열차편,8관,총 55석,2D(더빙),14:50
서울,강동,2022.05.05,15,극장판 귀멸의 칼날: 무한열차편,10관,총 35석,2D(더빙),18:15
서울,강동,2022.05.05,12,스프링 블라썸,8관,총 55석,2D(자막),17:15
서울,강동,2022.05.05,12,공기살인,7관,총 74석,2D,10:50
서울,강동,2022.05.05,12,공기살인,7관,총 74석,2D,15:35
서울,강동,2022.05.05,12,공기살인,7관,총 74석,2D,20:20
서울,강동,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 249석,2D(자막),12:35
서울,강동,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 249석,2D(자막),15:10
서울,강동,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 249석,2D(자막),17:45
서울,강동,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 249석,2D(자막),20:20
서울,강동,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 249석,2D(자막),12:00
서울,강동,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 249석,2D(자막),14:40
서울,강동,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 249석,2D(자막),19:40
서울,강동,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 249석,2D(자막),10:20
서울,강동,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 249석,2D(자막),17:15
서울,강동,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 249석,2D(자막),10:40
서울,강동,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 249석,2D(자막),13:15
서울,강동,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 249석,2D(자막),15:50
서울,강동,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 249석,2D(자막),18:25
서울,강동,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 249석,2D(자막),21:00
서울,강동,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,8관,총 55석,2D(자막),19:00
서울,강동,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,9관,총 64석,2D(자막),16:30
서울,강동,2022.05.06,all,배드 가이즈,2관,총 249석,2D(자막),17:25
서울,강동,2022.05.06,all,배드 가이즈,3관,총 249석,2D(자막),20:00
서울,강동,2022.05.06,all,배드 가이즈,3관,총 249석,2D(자막),12:55
서울,강동,2022.05.06,all,배드 가이즈,3관,총 249석,2D(자막),15:05
서울,강동,2022.05.06,all,배드 가이즈,8관,총 55석,2D(자막),12:40
서울,강동,2022.05.06,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,8관,총 55석,2D(더빙),11:05
서울,강동,2022.05.06,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,9관,총 64석,2D(더빙),13:15
서울,강동,2022.05.06,15,니 부모 얼굴이 보고 싶다,6관,총 54석,2D,10:10
서울,강동,2022.05.06,15,니 부모 얼굴이 보고 싶다,6관,총 54석,2D,15:10
서울,강동,2022.05.06,15,니 부모 얼굴이 보고 싶다,6관,총 54석,2D,20:10
서울,강동,2022.05.06,12,신비한 동물들과 덤블도어의 비밀,5관,총 74석,2D(자막),10:00
서울,강동,2022.05.06,12,신비한 동물들과 덤블도어의 비밀,5관,총 74석,2D(자막),15:00
서울,강동,2022.05.06,12,신비한 동물들과 덤블도어의 비밀,5관,총 74석,2D(자막),20:20
서울,강동,2022.05.06,15,서울괴담,6관,총 54석,2D,12:35
서울,강동,2022.05.06,15,서울괴담,6관,총 54석,2D,17:35
서울,강동,2022.05.06,all,수퍼 소닉2,9관,총 64석,2D(자막),19:10
서울,강동,2022.05.06,all,수퍼 소닉2,9관,총 64석,2D(자막),10:45
서울,강동,2022.05.06,15,중경삼림 리마스터링,5관,총 74석,2D(자막),12:50
서울,강동,2022.05.06,15,중경삼림 리마스터링,5관,총 74석,2D(자막),18:00
서울,강동,2022.05.06,15,우연과 상상,10관,총 35석,2D(자막),10:20
서울,강동,2022.05.06,15,우연과 상상,10관,총 35석,2D(자막),15:45
서울,강동,2022.05.06,all,토르: 마법 검의 전설,9관,총 64석,2D(더빙),14:45
서울,강동,2022.05.06,15,앵커,7관,총 74석,2D,13:10
서울,강동,2022.05.06,15,앵커,7관,총 74석,2D,17:55
서울,강동,2022.05.06,15,극장판 귀멸의 칼날: 무한열차편,8관,총 55석,2D(더빙),14:50
서울,강동,2022.05.06,15,극장판 귀멸의 칼날: 무한열차편,10관,총 35석,2D(더빙),18:15
서울,강동,2022.05.06,12,스프링 블라썸,8관,총 55석,2D(자막),17:15
서울,강동,2022.05.06,12,공기살인,7관,총 74석,2D,10:50
서울,강동,2022.05.06,12,공기살인,7관,총 74석,2D,15:35
서울,강동,2022.05.06,12,공기살인,7관,총 74석,2D,20:20
서울,강동,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 249석,2D(자막),12:35
서울,강동,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 249석,2D(자막),15:10
서울,강동,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 249석,2D(자막),17:45
서울,강동,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 249석,2D(자막),20:20
서울,강동,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 249석,2D(자막),12:00
서울,강동,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 249석,2D(자막),14:40
서울,강동,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 249석,2D(자막),19:40
서울,강동,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 249석,2D(자막),10:20
서울,강동,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 249석,2D(자막),17:15
서울,강동,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 249석,2D(자막),10:40
서울,강동,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 249석,2D(자막),13:15
서울,강동,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 249석,2D(자막),15:50
서울,강동,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 249석,2D(자막),18:25
서울,강동,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 249석,2D(자막),21:00
서울,강동,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,8관,총 55석,2D(자막),19:00
서울,강동,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,9관,총 64석,2D(자막),16:30
서울,강동,2022.05.07,all,배드 가이즈,2관,총 249석,2D(자막),17:25
서울,강동,2022.05.07,all,배드 가이즈,3관,총 249석,2D(자막),20:00
서울,강동,2022.05.07,all,배드 가이즈,3관,총 249석,2D(자막),12:55
서울,강동,2022.05.07,all,배드 가이즈,3관,총 249석,2D(자막),15:05
서울,강동,2022.05.07,all,배드 가이즈,8관,총 55석,2D(자막),12:40
서울,강동,2022.05.07,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,8관,총 55석,2D(더빙),11:05
서울,강동,2022.05.07,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,9관,총 64석,2D(더빙),13:15
서울,강동,2022.05.07,15,니 부모 얼굴이 보고 싶다,6관,총 54석,2D,10:10
서울,강동,2022.05.07,15,니 부모 얼굴이 보고 싶다,6관,총 54석,2D,15:10
서울,강동,2022.05.07,15,니 부모 얼굴이 보고 싶다,6관,총 54석,2D,20:10
서울,강동,2022.05.07,12,신비한 동물들과 덤블도어의 비밀,5관,총 74석,2D(자막),10:00
서울,강동,2022.05.07,12,신비한 동물들과 덤블도어의 비밀,5관,총 74석,2D(자막),15:00
서울,강동,2022.05.07,12,신비한 동물들과 덤블도어의 비밀,5관,총 74석,2D(자막),20:20
서울,강동,2022.05.07,15,서울괴담,6관,총 54석,2D,12:35
서울,강동,2022.05.07,15,서울괴담,6관,총 54석,2D,17:35
서울,강동,2022.05.07,all,수퍼 소닉2,9관,총 64석,2D(자막),19:10
서울,강동,2022.05.07,all,수퍼 소닉2,9관,총 64석,2D(자막),10:45
서울,강동,2022.05.07,15,중경삼림 리마스터링,5관,총 74석,2D(자막),12:50
서울,강동,2022.05.07,15,중경삼림 리마스터링,5관,총 74석,2D(자막),18:00
서울,강동,2022.05.07,15,우연과 상상,10관,총 35석,2D(자막),10:20
서울,강동,2022.05.07,15,우연과 상상,10관,총 35석,2D(자막),15:45
서울,강동,2022.05.07,all,토르: 마법 검의 전설,9관,총 64석,2D(더빙),14:45
서울,강동,2022.05.07,15,앵커,7관,총 74석,2D,13:10
서울,강동,2022.05.07,15,앵커,7관,총 74석,2D,17:55
서울,강동,2022.05.07,15,극장판 귀멸의 칼날: 무한열차편,8관,총 55석,2D(더빙),14:50
서울,강동,2022.05.07,15,극장판 귀멸의 칼날: 무한열차편,10관,총 35석,2D(더빙),18:15
서울,강동,2022.05.07,12,스프링 블라썸,8관,총 55석,2D(자막),17:15
서울,강동,2022.05.07,12,공기살인,7관,총 74석,2D,10:50
서울,강동,2022.05.07,12,공기살인,7관,총 74석,2D,15:35
서울,강동,2022.05.07,12,공기살인,7관,총 74석,2D,20:20
서울,군자,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 155석,2D(자막),10:20
서울,군자,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 155석,2D(자막),12:55
서울,군자,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 155석,2D(자막),15:30
서울,군자,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 155석,2D(자막),18:05
서울,군자,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 155석,2D(자막),20:40
서울,군자,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 155석,2D(자막),12:25
서울,군자,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 155석,2D(자막),15:00
서울,군자,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 155석,2D(자막),17:35
서울,군자,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 155석,2D(자막),20:10
서울,군자,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 155석,2D(자막),11:55
서울,군자,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 155석,2D(자막),14:30
